Ano,Mês,UF
2020,Outubro,SP
2020,Outubro,TO
2020,Setembro,AC
2020,Setembro,AL
2020,Setembro,AM
2020,Setembro,AP
2020,Setembro,BA
2020,Setembro,CE
2020,Setembro,DF
2020,Setembro,ES
2020,Setembro,GO
2020,Setembro,MA
2020,Setembro,MG
2020,Setembro,MS
2020,Setembro,MT
2020,Setembro,PA
2020,Setembro,PB
2020,Setembro,PE
2020,Setembro,PI
2020,Setembro,PR
2020,Setembro,RJ
2020,Setembro,RN
2020,Setembro,RO
2020,Setembro,RR
2020,Setembro,RS
2020,Setembro,SC
2020,Setembro,SE
2020,Setembro,SP
2020,Setembro,TO
2021,Abril,AC
2021,Abril,AL
2021,Abril,AM
2021,Abril,AP
2021,Abril,BA
2021,Abril,CE
2021,Abril,DF
2021,Abril,ES
2021,Abril,GO
2021,Abril,MA
2021,Abril,MG
2021,Abril,MS
2021,Abril,MT
2021,Abril,PA
2021,Abril,PB
2021,Abril,PE
2021,Abril,PI
2021,Abril,PR
2021,Abril,RJ
2021,Abril,RN
2021,Abril,RO
2021,Abril,RR
2021,Abril,RS
2021,Abril,SC
2021,Abril,SE
2021,Abril,SP
2021,Abril,TO
2021,Agosto,AC
2021,Agosto,AL
2021,Agosto,AM
2021,Agosto,AP
2021,Agosto,BA
2021,Agosto,CE
2021,Agosto,DF
2021,Agosto,ES
2021,Agosto,GO
2021,Agosto,MA
2021,Agosto,MG
2021,Agosto,MS
2021,Agosto,MT
2021,Agosto,PA
2021,Agosto,PB
2021,Agosto,PE
2021,Agosto,PI
2021,Agosto,PR
2021,Agosto,RJ
2021,Agosto,RN
2021,Agosto,RO
2021,Agosto,RR
2021,Agosto,RS
2021,Agosto,SC
2021,Agosto,SE
2021,Agosto,SP
2021,Agosto,TO
2021,Dezembro,AC
2021,Dezembro,AL
2021,Dezembro,AM
2021,Dezembro,AP
2021,Dezembro,BA
2021,Dezembro,CE
2021,Dezembro,DF
2021,Dezembro,ES
2021,Dezembro,GO
2021,Dezembro,MA
2021,Dezembro,MG
2021,Dezembro,MS
2021,Dezembro,MT
2021,Dezembro,PA
2021,Dezembro,PB
2021,Dezembro,PE
2021,Dezembro,PI
2021,Dezembro,PR
2021,Dezembro,RJ
2021,Dezembro,RN
2021,Dezembro,RO
2021,Dezembro,RR
2021,Dezembro,RS
2021,Dezembro,SC
2021,Dezembro,SE
2021,Dezembro,SP
2021,Dezembro,TO
2021,Fevereiro,AC
2021,Fevereiro,AL
2021,Fevereiro,AM
2021,Fevereiro,AP
2021,Fevereiro,BA
2021,Fevereiro,CE
2021,Fevereiro,DF
2021,Fevereiro,ES
2021,Fevereiro,GO
2021,Fevereiro,MA
2021,Fevereiro,MG
2021,Fevereiro,MS
2021,Fevereiro,MT
2021,Fevereiro,PA
2021,Fevereiro,PB
2021,Fevereiro,PE
2021,Fevereiro,PI
2021,Fevereiro,PR
2021,Fevereiro,RJ
2021,Fevereiro,RN
2021,Fevereiro,RO
2021,Fevereiro,RR
2021,Fevereiro,RS
2021,Fevereiro,SC
2021,Fevereiro,SE
2021,Fevereiro,SP
2021,Fevereiro,TO
2021,Janeiro,AC
2021,Janeiro,AL
2021,Janeiro,AM
2021,Janeiro,AP
2021,Janeiro,BA
2021,Janeiro,CE
2021,Janeiro,DF
2021,Janeiro,ES
2021,Janeiro,GO
2021,Janeiro,MA
2021,Janeiro,MG
2021,Janeiro,MS
2021,Janeiro,MT
2021,Janeiro,PA
2021,Janeiro,PB
2021,Janeiro,PE
2021,Janeiro,PI
2021,Janeiro,PR
2021,Janeiro,RJ
2021,Janeiro,RN
2021,Janeiro,RO
2021,Janeiro,RR
2021,Janeiro,RS
2021,Janeiro,SC
2021,Janeiro,SE
2021,Janeiro,SP
2021,Janeiro,TO
2021,Julho,AC
2021,Julho,AL
2021,Julho,AM
2021,Julho,AP
2021,Julho,BA
2021,Julho,CE
2021,Julho,DF
2021,Julho,ES
2021,Julho,GO
2021,Julho,MA
2021,Julho,MG
2021,Julho,MS
2021,Julho,MT
2021,Julho,PA
2021,Julho,PB
2021,Julho,PE
2021,Julho,PI
2021,Julho,PR
2021,Julho,RJ
2021,Julho,RN
2021,Julho,RO
2021,Julho,RR
2021,Julho,RS
2021,Julho,SC
2021,Julho,SE
2021,Julho,SP
2021,Julho,TO
2021,Junho,AC
2021,Junho,AL
2021,Junho,AM
2021,Junho,AP
2021,Junho,BA
2021,Junho,CE
2021,Junho,DF
2021,Junho,ES
2021,Junho,GO
2021,Junho,MA
2021,Junho,MG
2021,Junho,MS
2021,Junho,MT
2021,Junho,PA
2021,Junho,PB
2021,Junho,PE
2021,Junho,PI
2021,Junho,PR
2021,Junho,RJ
2021,Junho,RN
2021,Junho,RO
2021,Junho,RR
2021,Junho,RS
2021,Junho,SC
2021,Junho,SE
2021,Junho,SP
2021,Junho,TO
2021,Maio,AC
2021,Maio,AL
2021,Maio,AM
2021,Maio,AP
2021,Maio,BA
2021,Maio,CE
2021,Maio,DF
2021,Maio,ES
2021,Maio,GO
2021,Maio,MA
2021,Maio,MG
2021,Maio,MS
2021,Maio,MT
2021,Maio,PA
2021,Maio,PB
2021,Maio,PE
2021,Maio,PI
2021,Maio,PR
2021,Maio,RJ
2021,Maio,RN
2021,Maio,RO
2021,Maio,RR
2021,Maio,RS
2021,Maio,SC
2021,Maio,SE
2021,Maio,SP
2021,Maio,TO
2021,Março,AC
2021,Março,AL
2021,Março,AM
2021,Março,AP
2021,Março,BA
2021,Março,CE
2021,Março,DF
2021,Março,ES
2021,Março,GO
2021,Março,MA
2021,Março,MG
2021,Março,MS
2021,Março,MT
2021,Março,PA
2021,Março,PB
2021,Março,PE
2021,Março,PI
2021,Março,PR
2021,Março,RJ
2021,Março,RN
2021,Março,RO
2021,Março,RR
2021,Março,RS
2021,Março,SC
2021,Março,SE
2021,Março,SP
2021,Março,TO
2021,Novembro,AC
2021,Novembro,AL
2021,Novembro,AM
2021,Novembro,AP
2021,Novembro,BA
2021,Novembro,CE
2021,Novembro,DF
2021,Novembro,ES
2021,Novembro,GO
2021,Novembro,MA
2021,Novembro,MG
2021,Novembro,MS
2021,Novembro,MT
2021,Novembro,PA
2021,Novembro,PB
2021,Novembro,PE
2021,Novembro,PI
2021,Novembro,PR
2021,Novembro,RJ
2021,Novembro,RN
2021,Novembro,RO
2021,Novembro,RR
2021,Novembro,RS
2021,Novembro,SC
2021,Novembro,SE
2021,Novembro,SP
2021,Novembro,TO
2021,Outubro,AC
2021,Outubro,AL
2021,Outubro,AM
2021,Outubro,AP
2021,Outubro,BA
2021,Outubro,CE
2021,Outubro,DF
2021,Outubro,ES
2021,Outubro,GO
2021,Outubro,MA
2021,Outubro,MG
2021,Outubro,MS
2021,Outubro,MT
2021,Outubro,PA
2021,Outubro,PB
2021,Outubro,PE
2021,Outubro,PI
2021,Outubro,PR
2021,Outubro,RJ
2021,Outubro,RN
2021,Outubro,RO
2021,Outubro,RR
2021,Outubro,RS
2021,Outubro,SC
2021,Outubro,SE
2021,Outubro,SP
2021,Outubro,TO
2021,Setembro,AC
2021,Setembro,AL
2021,Setembro,AM
2021,Setembro,AP
2021,Setembro,BA
2021,Setembro,CE
2021,Setembro,DF
2021,Setembro,ES
2021,Setembro,GO
2021,Setembro,MA
2021,Setembro,MG
2021,Setembro,MS
2021,Setembro,MT
2021,Setembro,PA
2021,Setembro,PB
2021,Setembro,PE
2021,Setembro,PI
2021,Setembro,PR
2021,Setembro,RJ
2021,Setembro,RN
2021,Setembro,RO
2021,Setembro,RR
2021,Setembro,RS
2021,Setembro,SC
2021,Setembro,SE
2021,Setembro,SP
2021,Setembro,TO
2022,Abril,AC
2022,Abril,AL
2022,Abril,AM
2022,Abril,AP
2022,Abril,BA
2022,Abril,CE
2022,Abril,DF
2022,Abril,ES
2022,Abril,GO
2022,Abril,MA
2022,Abril,MG
2022,Abril,MS
2022,Abril,MT
2022,Abril,PA
2022,Abril,PB
2022,Abril,PE
2022,Abril,PI
2022,Abril,PR
2022,Abril,RJ
2022,Abril,RN
2022,Abril,RO
2022,Abril,RR
2022,Abril,RS
2022,Abril,SC
2022,Abril,SE
2022,Abril,SP
2022,Abril,TO
2022,Fevereiro,AC
2022,Fevereiro,AL
2022,Fevereiro,AM
2022,Fevereiro,AP
2022,Fevereiro,BA
2022,Fevereiro,CE
2022,Fevereiro,DF
2022,Fevereiro,ES
2022,Fevereiro,GO
2022,Fevereiro,MA
2022,Fevereiro,MG
2022,Fevereiro,MS
2022,Fevereiro,MT
2022,Fevereiro,PA
2022,Fevereiro,PB
2022,Fevereiro,PE
2022,Fevereiro,PI
2022,Fevereiro,PR
2022,Fevereiro,RJ
2022,Fevereiro,RN
2022,Fevereiro,RO
2022,Fevereiro,RR
2022,Fevereiro,RS
2022,Fevereiro,SC
2022,Fevereiro,SE
2022,Fevereiro,SP
2022,Fevereiro,TO
2022,Janeiro,AC
2022,Janeiro,AL
2022,Janeiro,AM
2022,Janeiro,AP
2022,Janeiro,BA
2022,Janeiro,CE
2022,Janeiro,DF
2022,Janeiro,ES
2022,Janeiro,GO
2022,Janeiro,MA
2022,Janeiro,MG
2022,Janeiro,MS
2022,Janeiro,MT
2022,Janeiro,PA
2022,Janeiro,PB
2022,Janeiro,PE
2022,Janeiro,PI
2022,Janeiro,PR
2022,Janeiro,RJ
2022,Janeiro,RN
2022,Janeiro,RO
2022,Janeiro,RR
2022,Janeiro,RS
2022,Janeiro,SC
2022,Janeiro,SE
2022,Janeiro,SP
2022,Janeiro,TO
2022,Junho,AC
2022,Junho,AL
2022,Junho,AM
2022,Junho,AP
2022,Junho,BA
2022,Junho,CE
2022,Junho,DF
2022,Junho,ES
2022,Junho,GO
2022,Junho,MA
2022,Junho,MG
2022,Junho,MS
2022,Junho,MT
2022,Junho,PA
2022,Junho,PB
2022,Junho,PE
2022,Junho,PI
2022,Junho,PR
2022,Junho,RJ
2022,Junho,RN
2022,Junho,RO
2022,Junho,RR
2022,Junho,RS
2022,Junho,SC
2022,Junho,SE
2022,Junho,SP
2022,Junho,TO
2022,Maio,AC
2022,Maio,AL
2022,Maio,AM
2022,Maio,AP
2022,Maio,BA
2022,Maio,CE
2022,Maio,DF
2022,Maio,ES
2022,Maio,GO
2022,Maio,MA
2022,Maio,MG
2022,Maio,MS
2022,Maio,MT
2022,Maio,PA
2022,Maio,PB
2022,Maio,PE
2022,Maio,PI
2022,Maio,PR
2022,Maio,RJ
2022,Maio,RN
2022,Maio,RO
2022,Maio,RR
2022,Maio,RS
2022,Maio,SC
2022,Maio,SE
2022,Maio,SP
2022,Maio,TO
2022,Março,AC
2022,Março,AL
2022,Março,AM
2022,Março,AP
2022,Março,BA
2022,Março,CE
2022,Março,DF
2022,Março,ES
2022,Março,GO
2022,Março,MA
2022,Março,MG
2022,Março,MS
2022,Março,MT
2022,Março,PA
2022,Março,PB
2022,Março,PE
2022,Março,PI
2022,Março,PR
2022,Março,RJ
2022,Março,RN
2022,Março,RO
2022,Março,RR
2022,Março,RS
2022,Março,SC
2022,Março,SE
2022,Março,SP
2022,Março,TO
